name,amenity,shop,leisure,lon,lat,walking_time_min,distance_m,yandex_url,url_status,jsonfile
Детский сад №1521,kindergarten,,,37.70823006688676,55.807792984342015,9.8,820.6,https://yandex.com/maps/org/shkola_1797_bogorodskaya_korpus_mir_detstva/1106984712/,found,Школа___1797_Богородская__корпус_Мир_детства_20260305_153617.json
Детский сад №381,kindergarten,,,37.71119387692943,55.80803541081123,9.9,821.1,https://yandex.com/maps/org/gimnaziya_1797_bogorodskaya_doshkolnoye_otdeleniye_4_3_rostok/1292875636/,found,Гимназия___1797_Богородская__дошкольное_отделение__20260305_153641.json
Метро «Преображенская площадь»,,,,37.7147987,55.7971751,9.9,823.6,,skipped_street,
ВкусВилл,,convenience,,37.7256429,55.80353,9.9,824.1,https://yandex.com/maps/org/vkusvill/233877374922/,found,ВкусВилл_20260305_154021.json
,,,,37.7170384,55.7969136,9.9,825.0,,skipped_unnamed,
Телерадиокомпания «Мир»,,,,37.7065221,55.8068634,9.9,825.2,https://yandex.com/maps/org/television_and_radio_company_mir/1368145642/,found,Межгосударственная_телерадиокомпания_Мир_20260311_085918.json
Метро «Преображенская площадь»,,,,37.714962,55.7971221,9.9,827.1,,skipped_street,
,,,pitch,37.71255730868092,55.80875116558395,10.0,827.9,,skipped_unnamed,
Ваша № 1,pharmacy,,,37.715356,55.797093,10.0,829.8,https://yandex.com/maps/org/vasha_1/165538968579/,found,Ваша___1_20260311_085943.json
Телерадиокомпания «Мир»,,,,37.7064271,55.8068477,10.0,831.1,https://yandex.com/maps/org/television_and_radio_company_mir/1368145642/,found,Межгосударственная_телерадиокомпания_Мир_20260305_154934.json
,,,pitch,37.71195215,55.8090267,10.0,832.2,,skipped_unnamed,
,,,playground,37.7067549,55.7991907,10.0,833.1,,skipped_unnamed,
Белорусский дворик,,convenience,,37.7256936,55.8034458,10.0,834.0,https://yandex.com/maps/org/belorusskiy_dvorik/87509060893/,found,Белорусский_дворик_20260305_154801.json
Суши Wok,fast_food,,,37.7197063,55.7972378,10.0,834.1,https://yandex.com/maps/org/sushi_wok/1787805273/,found,Суши_Wok_20260311_090042.json
Viva Dent,dentist,,,37.7242706,55.8059513,10.0,835.1,https://yandex.com/maps/org/vivadent/1334081036/,found,VivaDent_20260311_090117.json
,,,pitch,37.7082878,55.8081238,10.1,837.4,,skipped_unnamed,
,,clothes,,37.7233868,55.8006802,10.0,837.7,https://yandex.com/maps/org/francesco_donni/198819639804/,found,Francesco_Donni_20260311_090145.json
Понарошку,theatre,,,37.7261415,55.8056815,10.1,837.9,https://yandex.com/maps/org/ponaroshku/131847212083/,found,Понарошку_20260311_090208.json
,,,playground,37.7093589626388,55.808372817774064,10.1,838.1,,skipped_unnamed,
4-я Гражданская улица,,,,37.7195911,55.8073947,10.1,841.4,,skipped_street,
Столички,pharmacy,,,37.7198488,55.7972589,10.1,843.5,https://yandex.com/maps/org/stolichki/117182125191/,found,Столички_20260311_090237.json
,,,playground,37.7038043,55.8006848,10.2,844.3,,skipped_unnamed,
Детская улица,,,,37.7159084,55.8095111,10.2,844.3,,skipped_street,
4-я Гражданская улица,,,,37.7196249,55.8074447,10.2,846.8,,skipped_street,
,,,playground,37.7069556,55.7990818,10.2,847.9,,skipped_unnamed,
Товары для детей,,toys,,37.7253776,55.8042571,10.2,849.3,https://yandex.com/maps/org/nebo_sport/96094669779/,found,Небо_спорт_20260311_090258.json
Школа №363 (начальные классы),school,,,37.711957077270974,55.80879031073356,10.2,850.9,https://yandex.com/maps/org/shkola_1797_bogorodskaya_korpus_1_2/1014872123/,found,Школа___1797_Богородская__корпус___1_2_20260305_152523.json
Детская улица,,,,37.7157719,55.8095536,10.3,851.3,,skipped_street,
,,,pitch,37.70435799044792,55.80166266034438,10.3,851.5,,skipped_unnamed,
Ярче!,,supermarket,,37.719145,55.8078323,10.2,851.9,https://yandex.com/maps/org/yarche_/73490181608/,found,Ярче__20260305_152858.json
,,,,37.7165779,55.7968311,10.3,855.2,,skipped_unnamed,
Центральная библиотека имени Шолохова,library,,,37.7259152,55.8059737,10.3,858.9,https://yandex.com/maps/org/library_70/1139452688/,found,ОКЦ_ВАО__Центральная_библиотека___70_им__М__А__Шол_20260311_090325.json
,,,pitch,37.72198930830376,55.7987679628977,10.3,860.6,,skipped_unnamed,
,,,pitch,37.70834693447962,55.79976230532431,10.3,861.9,,skipped_unnamed,
СДЭК,post_office,,,37.7208758,55.8071355,10.4,863.0,https://yandex.com/maps/org/cdek/95092326505/,found,unknown_20260311_090337.json
Дикси,,supermarket,,37.7067617,55.8073381,10.4,863.7,https://yandex.com/maps/org/dixy/1087070550/,found,Дикси_20260305_160214.json
Сбербанк,bank,,,37.7201874,55.7973036,10.4,865.1,https://yandex.com/maps/org/sberbank/1232723322/,found,СберБанк_20260311_090412.json
Телерадиокомпания «Мир»,,,,37.7062274,55.8071635,10.4,868.2,https://yandex.com/maps/org/television_and_radio_company_mir/1368145642/,found,Межгосударственная_телерадиокомпания_Мир_20260305_160020.json
Диалог,pharmacy,,,37.7189215,55.8079271,10.4,869.3,https://yandex.com/maps/org/dialog/173671661678/,found,Диалог_20260311_090441.json
,,,playground,37.7039829,55.7998646,10.5,870.5,,skipped_unnamed,
Детская улица,,,,37.7162057,55.8097502,10.6,876.8,,skipped_street,
Планета Здоровья,pharmacy,,,37.726144,55.805287,10.5,877.3,https://yandex.com/maps/org/planeta_zdorovya/209317606506/,found,Планета_здоровья_20260311_090514.json
Детская улица,,,,37.7162882,55.8097141,10.6,878.3,,skipped_street,
HDMed,clinic,,,37.7070346,55.7988015,10.6,879.3,https://yandex.com/maps/org/novostom/93811573315/,found,Новостом_20260305_161330.json
Фармленд,pharmacy,,,37.7066426,55.8074876,10.6,882.0,https://yandex.com/maps/org/farmlend/153177709515/,found,Фармленд_20260311_090532.json
Телерадиокомпания «Мир»,,,,37.7060964,55.8071886,10.6,882.2,https://yandex.com/maps/org/television_and_radio_company_mir/1368145642/,found,Межгосударственная_телерадиокомпания_Мир_20260311_090607.json
4-я Гражданская улица,,,,37.7201206,55.8071351,10.6,882.3,,skipped_street,
Совкомбанк,bank,,,37.7204778,55.7973528,10.6,884.1,https://yandex.com/maps/org/sovkombank/164422860499/,found,Совкомбанк_20260311_090651.json
,,,pitch,37.71236420418706,55.80862881646429,10.6,884.2,,skipped_unnamed,
Гемотест,doctors,,,37.7262022,55.8049284,10.6,884.8,https://yandex.com/maps/org/laboratoria_gemotest/1149681253/,found,Лаборатория_Гемотест_20260311_090722.json
4-я Гражданская улица,,,,37.7201681,55.8071672,10.6,885.5,,skipped_street,
Метро «Преображенская площадь»,,,,37.7146334,55.7966236,10.6,887.4,,skipped_street,
Apteka.ru,pharmacy,,,37.7260405,55.802539,10.7,889.2,https://yandex.com/maps/org/melodiya_zdorovya/39519624964/,found,Мелодия_здоровья_20260311_090749.json
Чижик,,supermarket,,37.7262282,55.8046216,10.7,889.9,https://yandex.com/maps/org/chizhik/175751432228/,found,Чижик_20260305_160105.json
,,convenience,,37.7205147,55.807294,10.7,891.5,https://yandex.com/maps/org/smeshannyye_tovary/114786180219/,found,Смешанные_товары_20260305_153553.json
Пятёрочка,,supermarket,,37.7259804,55.8029531,10.7,891.6,https://yandex.com/maps/org/pyatyorochka/1810498656/,found,Пятёрочка_20260305_155939.json
Метро «Преображенская площадь»,,,,37.7143377,55.7966139,10.8,895.4,,skipped_street,
,veterinary,,,37.7262596,55.8050903,10.8,898.0,https://yandex.com/maps/org/multidisciplinary_veterinary_center/36838963086/,found,Многопрофильный_Ветеринарный_центр_20260311_090822.json
"Лицей №1502. Корпус ""Гамма""",school,,,37.70736558524287,55.79806079678427,10.8,898.1,https://yandex.com/maps/org/school_1502_energy_div_gamma/1118605055/,found,Школа___1502_Энергия__корпус_Гамма_20260305_161424.json
Фармленд,pharmacy,,,37.726171,55.80499,10.8,899.5,https://yandex.com/maps/org/farmlend/61801639013/,found,Фармленд_20260311_090846.json
Добрынинский,,convenience,,37.7207327,55.7973979,10.8,900.8,https://yandex.com/maps/org/dobryninskiy/2379187344/,found,Добрынинский_20260305_161019.json
Здравсити,pharmacy,,,37.7208037,55.7974308,10.9,906.1,https://yandex.com/maps/org/zdravcity/221308838932/,found,Здравсити_20260311_090909.json
Метро «Преображенская площадь»,,,,37.7163797,55.796347,10.9,910.4,,skipped_street,
Метро «Преображенская площадь»,,,,37.7163151,55.7964542,10.9,911.1,,skipped_street,
Пятёрочка,,supermarket,,37.7065708,55.8077606,11.0,913.3,https://yandex.com/maps/org/pyatyorochka/110643220141/,found,Пятёрочка_20260305_161129.json
,,,,37.7173807,55.7964381,11.0,915.7,,skipped_unnamed,
,,,playground,37.72525285693044,55.80202523738133,11.0,917.1,,skipped_unnamed,
,,,pitch,37.72736305099681,55.804484830631296,11.0,918.1,,skipped_unnamed,
,,,track,37.727367796401055,55.80448552183928,11.0,918.1,,skipped_unnamed,
,,,,37.7174263,55.7963574,11.1,925.1,,skipped_unnamed,
,,,playground,37.7042306,55.7992524,11.2,925.6,,skipped_unnamed,
,,,park,37.70808379272322,55.79988392056839,11.1,925.8,,skipped_unnamed,
Метро «Преображенская площадь»,,,,37.7175579,55.7964387,11.1,926.3,,skipped_street,
,,,pitch,37.7080635948332,55.80032041991163,11.1,926.4,,skipped_unnamed,
,,,playground,37.7034111,55.8015262,11.2,929.4,,skipped_unnamed,
,,,playground,37.7167925,55.8091646,11.3,944.4,,skipped_unnamed,
,,,pitch,37.71158148599409,55.81010944627352,11.4,944.5,,skipped_unnamed,
,,,pitch,37.71750495,55.80892174999999,11.4,947.3,,skipped_unnamed,
,,,,37.7138931,55.7963271,11.4,948.4,,skipped_unnamed,
Метро «Преображенская площадь»,,,,37.7179144,55.79653375,11.4,950.7,,skipped_street,
Детский сад №2065,kindergarten,,,37.718987441555605,55.80869553098516,11.4,953.2,https://yandex.com/maps/org/gbou_shkola_1080_d_10/1062875946/,found,Школа___1080__дошкольное_отделение___10_20260305_154824.json
ВкусВилл,,convenience,,37.7215296,55.7975536,11.4,953.5,https://yandex.com/maps/org/vkusvill/217892834560/,found,ВкусВилл_20260305_161234.json
Почта Банк,bank,,,37.726206,55.8024052,11.4,954.4,https://yandex.com/maps/org/post_bank/1712446287/,found,Почта_Банк_20260311_090927.json
,dentist,,,37.7262707,55.804793,11.5,958.2,https://yandex.com/maps/org/denta_house/1024950435/,found,Дента-Хаус_20260311_090950.json
,,,,37.7170139,55.795962,11.5,959.0,,skipped_unnamed,
,,,,37.7175932,55.7960658,11.5,959.2,,skipped_unnamed,
Столовая,cafe,,,37.7096154,55.7970527,11.5,959.4,https://yandex.com/maps/org/eda_veka/6800720613/,found,Еда_Века_20260311_091017.json
Метро «Преображенская площадь»,,,,37.7179589,55.79645285,11.5,960.1,,skipped_street,
Стадион «Спартак»,,,,37.7108121,55.8100767,11.6,961.7,https://yandex.com/maps/org/spartak/224712439291/,found,Спартак_20260311_091047.json
,,,playground,37.72332960000001,55.7990368,11.6,963.3,,skipped_unnamed,
Москва 107392,post_office,,,37.7262569,55.8023249,11.6,963.9,,not_found,
,,,pitch,37.70790949999999,55.800648,11.6,964.1,,skipped_unnamed,
СДЭК,post_office,,,37.716663,55.810492,11.7,968.7,https://yandex.com/maps/org/cdek/134183856755/,found,CDEK_20260311_091321.json
Преображенская площадь,,,,37.71534359581212,55.79637368487772,11.6,969.8,,skipped_street,
Преображенская площадь,,,,37.7153466,55.7963698,11.6,969.8,,skipped_street,
Стадион «Спартак»,,,,37.7108804,55.8101159,11.7,969.9,https://yandex.com/maps/org/spartak/224712439291/,found,Спартак_20260305_155616.json
,,,playground,37.71090698560712,55.80932470304179,11.7,971.7,,skipped_unnamed,
Преображенская площадь,,,,37.7153803,55.79632,11.7,974.5,,skipped_street,
Преображенская площадь,,,,37.7153116,55.7964285,11.7,974.9,,skipped_street,
,,,playground,37.70832644732344,55.809279467310674,11.7,975.9,,skipped_unnamed,
Кулинария,,convenience,,37.7096673,55.7968891,11.7,977.9,https://yandex.com/maps/org/lya_fantazi/41203608439/,found,Ля_Фантази_20260305_163352.json
,,,pitch,37.7077552,55.8002746,11.7,979.0,,skipped_unnamed,
Детская библиотека №57,library,,,37.7073384,55.8086102,11.8,979.6,https://yandex.com/maps/org/library_74/1703508334/,found,ОКЦ_ВАО__библиотека___74_20260311_091348.json
Коррекционная школа-интернат VIII вида №29,school,,,37.7016433,55.8015246,11.8,982.3,https://yandex.com/maps/org/tekhnologichesky_kolledzh_21_shkola_internat_viii_vida_dlya_detey_s_ovz/1789903858/,found,Технологический_колледж___21__школа_Благо_для_обуч_20260305_163415.json
,,,,37.7133376,55.796228,11.8,984.8,,skipped_unnamed,
"Гимназия №1799, дошкольное отделение 3",kindergarten,,,37.72570831114129,55.80028426432145,11.8,985.1,https://yandex.com/maps/org/sh1080_do_3/1120938071/,found,Школа___1080__дошкольное_отделение___3_20260305_161255.json
Российская государственная библиотека для молодежи,library,,,37.71765001871257,55.79579448309509,11.8,987.2,https://yandex.com/maps/org/russian_state_library_for_young_adults/1263737305/,found,Российская_государственная_библиотека_для_молодёжи_20260311_091519.json
,,,playground,37.72678556370592,55.80584187647712,11.8,987.2,,skipped_unnamed,
Кофешефф,cafe,,,37.713746,55.7960093,11.9,989.8,https://yandex.com/maps/org/kofesheff/234747220226/,found,Кофешефф_20260311_091540.json
Метро «Преображенская площадь»,,,,37.7183996,55.7965626,11.9,990.1,,skipped_street,
,,,pitch,37.70799012019848,55.799624157817846,11.9,990.6,,skipped_unnamed,
"Школа № 1797 ""Богородская"". Корпус ""Солнышко""",kindergarten,,,37.71901507339405,55.80978513333162,12.0,996.7,https://yandex.com/maps/org/shkola_1797_bogorodskaya_korpus_solnyshko/1066931713/,found,Школа___1797_Богородская__корпус_Солнышко_20260305_160240.json
Черкизово,,,,37.7268982,55.8023627,12.0,1000.0,https://yandex.com/maps/org/cherkizovo/179144725872/,found,Черкизовский_мясоперерабатывающий_завод_20260311_091657.json
,,,playground,37.71454697624058,55.8106247188645,12.0,1001.0,,skipped_unnamed,
,,,playground,37.714665887349945,55.8105705173734,12.0,1001.0,,skipped_unnamed,
KDL,doctors,,,37.7223784,55.7977951,12.0,1003.9,https://yandex.com/maps/org/kdl/116688239357/,found,KDL_20260311_091731.json
Черкизово,,,,37.7270054,55.8023741,12.1,1005.5,https://yandex.com/maps/org/cherkizovo/179144725872/,found,Черкизовский_мясоперерабатывающий_завод_20260305_161759.json
,,,pitch,37.72682781971529,55.804036301697984,12.1,1010.3,,skipped_unnamed,
Школа 1080,school,,,37.72745018337206,55.804045293178405,12.1,1010.3,https://yandex.com/maps/org/shkola_1080_shkolnoye_otdeleniye_2/200086370521/,found,Школа___1080__школьное_отделение___2_20260305_161449.json
Практик,dentist,,,37.706294,55.808596,12.2,1014.2,https://yandex.com/maps/org/stompraktik/1197298945/,found,Практик_20260311_091757.json
